date,time,white,black,white_elo,black_elo,result,time_control,eco,opening,termination,moves_san
2025.09.19,12:48:54,RhysLWells,Istvn1966,907,919,0-1,300,C42,,Istvn1966 won by resignation,e4 e5 Nf3 Nf6 Nc3 Bb4 Bc4 Bxc3 bxc3 Nxe4 Nxe5 Nd6 Bb3 Qe7 d4 f6 O-O fxe5 Re1 Nf7 Bxf7+ Qxf7 dxe5 O-O Bd2 Qxf2+ Kh1 b6 Bh6 Bb7 Rg1 gxh6 Qg4+ Kh8 h3 Rg8 Raf1 Bxg2+ Qxg2 Rxg2 Rxf2 Rxf2 e6 dxe6 Re1 Nc6 Rxe6 Rxc2 Rxc6 Rxa2 Rxc7 Rd8
2025.09.19,11:38:44,farq09,RhysLWells,914,916,1-0,300,D00,,farq09 won on time,d4 d5 Nc3 c6 Bf4 Nf6 e3 h6 f3 g5 Bg3 Bg7 Bd3 e6 f4 Nbd7 Qd2 g4 h3 c5 O-O-O c4 Be2 a6 hxg4 Nb6 g5 hxg5 Rxh8+ Bxh8 fxg5 Ne4 Nxe4 dxe4 Qb4 Nd5 Qd2 Qxg5 Bf4 Nxf4 exf4 Qxg2 Bxc4 Qxd2+ Rxd2 Bd7 d5 e5 fxe5 Bxe5 Re2 f5 Nh3 f4 Rxe4 Bxh3 Rxe5+ Kd7 Rh5 Bg4 Rh4 Bf3 Rxf4 b5 Rxf3 bxc4 Rf7+ Kd6 Rf5 Rc8 Kd2 Kc5 Kc3 Rd8 b4+ cxb3 cxb3 Rc8 b4+ Kb5+ Kb3 a5 d6+ Kc6 Rf6 axb4 Kxb4 Rb8+ Kc3 Rc8 Kd4 Kd7 Kd5 Ra8 Rf8 Rxf8 a4 Rf2 Kc5 Ra2 Kb4 Kxd6 Kb3
2025.09.19,10:28:28,RhysLWells,Aputzy,926,931,0-1,300,A40,,Aputzy won by resignation,d4 e5 Nf3 e4 Nfd2 d5 f3 exf3 Nxf3 Bd6 g3 Nf6 Nc3 O-O Bg5 c6 e4 dxe4 Nxe4 Re8 Nd2 h6 Bxf6 Qxf6 Bg2 Bf5 O-O Qxd4+ Kh1 Bxe4 Bxe4 Rxe4 Nxe4 Qxe4+ Kg1 Bc5+ Rf2 Na6 Qe1 Qxc2 Rd1 Bxf2+ Qxf2 Qxd1+ Kg2 Qd5+ Kg1 Re8 h4 Qxa2 Kh2 Qc4 Qxa7 Qc2+ Kh3 Qf5+ Kg2 Re2+ Qf2 Rxf2+
2025.09.19,10:20:05,unclewin68,RhysLWells,916,936,0-1,300,C00,,RhysLWells won by resignation,e4 e6 Qf3 Nc6 c3 d5 exd5 exd5 d3 Nf6 h3 Bd6 Be2 g6 Bg5 Be7 Bd1 Ne5 Qe3 Qd6 Nf3 h6 Bf4 Nxf3+ Qxf3 Qe6+ Be2 g5 Bxc7 b6 Qe3 Qd7 Be5 O-O O-O Re8 Qg3 Nh5 Qg4 Qxg4 Bxg4 Bxg4 hxg4 Ng7 Bxg7 Kxg7 Nd2 Bd6 f3 Re2 Rfe1 Rxd2 Red1 Rxb2 Rab1 Rxb1 Rxb1 Re8
2025.09.19,07:54:20,farrowm2020,RhysLWells,849,926,0-1,300,B00,,RhysLWells won by checkmate,e4 e6 d4 d5 e5 Nc6 Nf3 f6 Bb5 a6 Bxc6+ bxc6 Nc3 c5 Be3 fxe5 Nxe5 cxd4 Qxd4 c5 Qa4+ Bd7 Nxd7 Qxd7 Qxd7+ Kxd7 O-O d4 Bxd4 cxd4 Ne4 e5 Rfd1 Rb8 c3 Nf6 Nxf6+ gxf6 cxd4 e4 b3 Rg8 g3 Bh6 Re1 f5 Rad1 Rb4 d5 Kd6 Rf1 Rd8 f3 e3 g4 f4 Rfe1 Ke5 d6 Rxd6 Rxd6 Kxd6 h3 Bg5 Rb1 Kc5 a3 Rb8 b4+ Kb5 Kf1 Bf6 Ke2 Be5 Kd3 a5 bxa5+ Kxa5 Rxb8 Bxb8 Ke4 Ka4 Kd3 Kxa3 Ke2 Kb4 Ke1 Kc5 Ke2 Kd6 Ke1 Ke6 Ke2 Kf6 Ke1 Kg5 Ke2 Kh4 Ke1 Kxh3 Ke2 Kg3 Ke1 Kxf3 Kf1 Kxg4 Ke1 h5 Kf1 h4 Ke1 h3 Kf1 h2 Kg2 e2 Kxh2 e1=Q Kg2 f3#
2025.09.18,15:56:35,007BornAgain,RhysLWells,958,918,1-0,300,C02,,007BornAgain won by resignation,e4 d5 e5 e6 d4 c5 a3 Nc6 Bb5 Bd7 Bxc6 Bxc6 Nf3 Ne7 Bg5 h6 Bh4 Qd7 dxc5 g5 Bg3 Ng6 Qd4 b6 cxb6 axb6 Nc3 Bc5 Qd2 O-O b4 Be7 O-O Kg7 Qe3 g4 Nd4 Bg5 Qe2 Nf4 Qxg4 f5 exf6+ Rxf6 Nxe6+ Nxe6 Bh4 Qf7 Bxg5 Nxg5 h4 Bd7 Qg3 Qg6 hxg5 hxg5 Nxd5 Rf7 Nxb6 Rh8 Nxd7 Rxd7 c4 Qh6 f3 Qh1+ Kf2 Rd2+ Ke3 Re8+ Kxd2 Rd8+ Ke3 Re8+ Kf2 Qh4 Qxh4 gxh4 Rh1 Rh8 Rae1 Kg6 c5 h3 Rxh3 Rxh3 gxh3
2025.09.17,19:33:58,RhysLWells,schachmattbergen,928,926,0-1,300,B12,,schachmattbergen won by resignation,e4 c6 d4 d5 e5 g6 Nf3 Bg4 Be2 e6 h3 Bxf3 Bxf3 Bh6 Nd2 Bg5 h4 Be7 c4 Bxh4 g3 Be7 c5 Bf8 b4 a6 Qe2 Bg7 Bb2 Ne7 g4 Nd7 O-O-O Nf8 a4 b6 Nb3 b5 a5 h6 Rdg1 g5 Kb1 Neg6 Bc1 f6 Nd2 fxe5 dxe5 Nxe5 Rd1 Bf6 Ne4 Nxf3 Nxf6+ Qxf6 Ka2 Rh7 Rd3 Ne5 Re3 Nc4 Rf3 Qg6 Re1 Re7 Bb2 Raa7 Bf6 Rf7 Qe5
2025.09.17,17:58:10,RhysLWells,SilvanaSilv,939,923,1/2-1/2,300,C41,,Game drawn by insufficient material,e4 e5 Nf3 d6 d4 Bg4 c3 Nf6 Nbd2 Nc6 d5 Ne7 h3 Bh5 g4 Bg6 Bd3 c6 c4 c5 h4 h6 h5 Bh7 Ng1 Qd7 f3 Nc8 Nf1 Bxe4 fxe4 Be7 Bd2 O-O g5 hxg5 Bxg5 Ng4 Bxe7 Nxe7 Ne3 Nxe3 Qe2 Ng4 O-O-O f6 Rh4 Nh6 Nh3 Qa4 Kb1 Kf7 Rg1 a6 Bc2 Qd7 Qf2 b5 Ng5+ Ke8 Ne6 Rg8 Nxg7+ Kf7 Ne6 Rxg1+ Qxg1 Rg8 Qf2 bxc4 a3 c3 Nxc5 dxc5 Qxc5 cxb2 Kxb2 Qb5+ Qxb5 axb5 Bb3 Rg2+ Kc3 Rg3+ Kb4 Kg7 d6 Nc6+ Kxb5 Rxb3+ Kxc6 Rxa3 d7 Nf7 Rg4+ Kf8 h6 Rc3+ Kd5 Rd3+ Ke6 Nxh6 Rg6 Nf7 Rxf6 Rd6+ Kf5 Rxf6+ Kxf6 Nd8 Kxe5 Ke7 Kd5 Kxd7 e5 Ke7 e6 Nxe6
2025.09.17,17:27:55,Cequence2006,RhysLWells,918,940,0-1,300,C01,,RhysLWells won by resignation,e4 e6 Nf3 Nc6 d4 d5 exd5 exd5 Nc3 Be6 Bf4 Bd6 Bxd6 Qxd6 Be2 Nf6 O-O Ne4 Nxe4 dxe4 Ng5 Bd5 Re1 O-O-O Bg4+ Kb8 b3 f6 c4 Bg8 c5 Qxd4 Qxd4 Rxd4 Ne6 Bxe6 Bxe6 Re8 Bf5 g6 Bh3 f5 f3 e3 Rad1 Rxd1 Rxd1 e2 Re1 Nb4 Kf2 Nd3+ Kg3 Nxe1
2025.09.17,15:33:00,Romashka_52,RhysLWells,929,929,0-1,300,A01,,RhysLWells won by resignation,b3 d5 Bb2 Nc6 e3 e5 Bb5 Bd7 Bxc6 Bxc6 Bxe5 f6 Bd4 Qe7 Ne2 O-O-O Nf4 Nh6 h3 Nf5 Bb2 g5 Nh5 d4 Na3 Bxg2 Rh2 Bc6 Qg4 Bd7 O-O-O Nxe3 Qxd4 Nxd1 Nxf6 Nxb2 Kxb2 Bg7
2025.09.17,14:54:47,RhysLWells,zaurikatsitadze,916,947,0-1,300,C41,,zaurikatsitadze won on time,e4 e5 Nf3 d6 d4 Bg4 d5 Nf6 Nc3 a6 h3 Bd7 Be3 Be7 g4 c5 dxc6 Bxc6 Bd3 O-O Qe2 Qa5 Bd2 Qb6 O-O-O Nbd7 g5 Nh5 Ne1 g6 Be3 Qc7 Nd5 Qd8 Nxe7+ Qxe7 Kb1 b5 Ng2 f5 exf5 Bxg2 Rhg1 Bxh3 f6 Qe6 Be4 Kh8 Bxa8 Rxa8 Qf3 Rf8 Qd5 Qxd5 Rxd5 Ndxf6 Rxd6 Ne4 Rgd1 Nxf2 Bxf2 Rxf2 b3 Kg7 Rd7+ Bxd7 Rxd7+ Rf7 Rd1 Re7 a4 e4 axb5 axb5 Kb2 e3 Re1 e2 Kc3 Ng3 Kb4 Re5 c4 bxc4 bxc4 Rxg5 c5 Rg4+ Kb5 Rg5 Kb6 Rxc5 Kxc5 Kf6 Kd4 Kf5 Ke3 Kg4 Kf2 h5
2025.09.17,12:51:46,amaherz,RhysLWells,950,928,1-0,300,C50,,amaherz won on time,e4 e5 Nf3 Nc6 Bc4 f6 d3 Nge7 Nc3 a6 Nd5 Nxd5 exd5 Ne7 Nh4 d6 Nf5 Nxf5 Qh5+ g6 Qf3 Bd7 c3 b5 Bb3 Bg7 d4 exd4 Qe4+ Ne7 O-O O-O f4 f5 Qf3 dxc3 bxc3 Re8 Bd2 a5 Bc2 Bc8 Rfe1 Bb7 h4 b4 c4 Bxa1 Rxa1 c6 h5 cxd5 cxd5 Bxd5 Qd3 Bf7 h6 Nd5 Qd4 Kf8 Qg7+ Ke7 Re1+ Kd7 Qxf7+ Re7 Rxe7+ Nxe7 Qxh7 Qb6+ Kh1 a4 Qf7 b3 axb3 axb3 Bxb3 Ra1+ Kh2 Qg1+ Kg3 Ra3 Qe6+ Kd8 Qxd6+ Ke8 Qxa3 Qb6 Ba4+ Kf7 Qb3+ Qxb3+ Bxb3+ Kf8 Bc3
2025.09.17,12:48:43,RhysLWells,MrP_1989,941,904,1-0,300,B01,,RhysLWells won by resignation,e4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 e6 d3 Nc6 Bf4 Bd6 Bg3 Bxg3 hxg3 Bd7 b3 Qe7 Nb5 O-O-O Nfd4 a6 Nxc6 Bxc6 Na7+ Kb8 Nxc6+ bxc6 c3 Nf6 d4 Nd5 Bxa6 Nxc3 Qd2 Qb4 Rc1 Qxd4 Qxd4 Rxd4 Rxc3 Rhd8 O-O
2025.09.17,12:39:07,AtreyaG1,RhysLWells,927,928,1-0,300,C50,,AtreyaG1 won on time,e4 e5 Nf3 Nc6 Bc4 f6 Nc3 Nge7 d3 g5 Be3 b6 Qe2 a6 a4 Bb7 Nd5 Nxd5 exd5 Nb4 O-O Nxd5 Bxd5 Bxd5 c4 Bb7 b4 Bxb4 Rab1 Bd6 a5 O-O axb6 c5 d4 exd4 Nxd4 cxd4 Bxd4 Re8 Qh5 Be4 Qh6 Bxb1 Bxf6 Re7 Qxg5+ Kf8 Qh6+ Ke8 Bxe7 Qxe7 Rxb1 Rb8 g3 Rb7 Qd2 Bc5 Re1 Qxe1+ Qxe1+ Kd8 Qa5 Rxb6 Qxc5 Rb1+ Kg2 a5 Qxa5+ Ke7 Qe5+ Kd8 Qh8+ Kc7 Qxh7 Rc1 Qe4 Rd1 h4 d6 h5 Kd7 Qg4+ Ke7 Qxd1
2025.09.17,11:41:41,RhysLWells,elsheerbeeny11,942,960,0-1,300,B01,,elsheerbeeny11 won on time,e4 d5 exd5 Qxd5 Nc3 Qd6 Nf3 Nc6 b3 Bg4 Be2 Bxf3 Bxf3 Nf6 h3 O-O-O d3 e5 Nb5 Qd7 Be3 Qe7 Bxa7 Qb4+ Qd2 Qxb5 Bxc6 Qxc6 Be3 Qxg2 Rf1 Qxh3 O-O-O e4 d4 Ba3+ Kb1 Qe6 Qc3 Nd5 Qa5 Nxe3 Qxa3 Nxd1 Rxd1 e3 fxe3 Qxe3 d5 Qf3 Re1 Rxd5 Qa8+ Kd7 Qxh8 Rd1+ Rxd1+ Qxd1+ Kb2 Qd4+ c3 Qd2+ Ka3 Qd6+ b4 Qg6 Qg8 h6 Qa8 b6 Qd5+ Qd6 Qb5+ Ke7 Qe2+ Qe6 Qh2 c6 Qc7+ Qd7 Qxb6 h5 Qe3+ Qe6 Qc5+ Qd6 Qa7+ Qd7 Qe3+ Kf8 Qc5+ Qe7 Qxh5 Qa7+ Kb3 g6 Qh8+ Ke7 Qe5+ Kf8 Qd6+ Qe7 Qxc6 Qe6+ Qxe6 fxe6 b5 Ke8 b6 Kd8 Kb4 g5 c4 g4 c5 g3 c6 g2 c7+ Kc8 Kc5 g1=Q+ Kc6 Qc1+ Kb5 Qg5+ Ka6 Qg2 b7+ Qxb7+
2025.09.17,11:33:13,RhysLWells,Vipershah69,956,969,0-1,300,C41,,Vipershah69 won on time,e4 e5 Nf3 d6 d4 Bg4 d5 Qf6 Nbd2 Nd7 h3 Bxf3 Nxf3 Nc5 Bg5 Qg6 Bd3 h6 Be3 Nxd3+ cxd3 Nf6 g3 Be7 Qa4+ Nd7 Rc1 Bd8 Nh4 Qf6 Nf5 g6 Nxh6 g5 Ng4 Qf3 Rc2 Qxh1+ Ke2 Qxh3 Nxe5 dxe5 d6 Qg4+ Kd2 cxd6 d4 Rh2 dxe5 dxe5 Kc3 Rc8+ Kd3 Rh1 Rxc8 Rd1+ Bd2 Qf3+ Kc2 Qe2 Qb4 Nb6 Rxd8+ Kxd8 Qd6+ Nd7 b3 Qxe4+ Qd3 Qxd3+ Kxd3 Rf1 Bxg5+ f6 Be3 Ra1 a4 Ra3
2025.09.17,10:33:56,RhysLWells,Sirojiddin0427,971,932,1-0,300,C50,,RhysLWells won by resignation,e4 e5 Nf3 Nc6 Nc3 Nf6 Bc4 Bc5 d3 O-O Qe2 d6 Be3 Bxe3 Qxe3 Bg4 O-O-O Bxf3 gxf3 Nd4 Nd5 c6 Nc3 b5 Bb3 Nxb3+ cxb3 c5 f4 b4 Na4 Qd7 f5 d5 Rhg1 g6 Nxc5 Qc6 f3 a5 Kb1 d4 Qc1 a4 Nxa4 Qxa4 bxa4 Rxa4 b3 Ra3 fxg6 fxg6 Qc4+ Kg7 Qxb4 Rfa8 Qb7+ Kh6 Rd2 Ne8 Qe7 Ng7 Qxe5 Nh5 Qxd4
2025.09.17,10:32:51,saeedrostami391939,RhysLWells,912,956,0-1,300,D10,,RhysLWells won - game abandoned,d4 d5 c4 Nf6 Nc3 c6 h3 Nbd7 Nf3 Nb6
2025.09.17,10:25:57,Physay,RhysLWells,969,941,0-1,300,B00,,RhysLWells won - game abandoned,e4 e6 d4 d5 e5 Nc6 Nf3 a6 Nc3 Bb4 Bd2 f6 a3 Ba5 b4 Bb6 exf6 Nxf6 Bg5 h6 Bh4 Bd7 Bd3 Nxd4 Rb1 Qe7 Nxd4 Bxd4 Ne2 Bb6 O-O g5 Bg3 O-O-O c3 Ne4 Bxe4 dxe4 Nd4 Rhf8 a4 Bc6 b5 axb5 axb5 Bd5
2025.09.17,10:11:20,RhysLWells,GH_ErpanGGG,921,883,1-0,300,C40,,RhysLWells won on time,e4 e5 Nf3 Qf6 Bc4 Bc5 O-O Nc6 c3 d6 d3 Be6 Bb3 O-O-O Bg5 Qg6 Bxd8 Nh6 Bh4 Bh3 g3 Nf5 Bg5 Nh4 Bxh4 h5 Re1 Qg4 d4 g5 Nxg5 Rg8 Qxg4+ hxg4 Nxf7 Rf8 dxc5 Nd4 cxd4 Rxf7 Bxf7 Bf1 Kxf1 dxc5 dxc5 Kb8 Nc3
2025.09.17,10:03:58,RhysLWells,SagoandSassy,904,888,1-0,300,C50,,RhysLWells won by checkmate,e4 e5 Nf3 Nc6 Bc4 Bc5 d3 d6 Nbd2 Nf6 Nb3 Bb6 Qe2 Bg4 h3 Bxf3 gxf3 O-O Be3 Nd7 Rg1 g6 Bg5 Nf6 c3 Re8 O-O-O Qe7 h4 a5 h5 a4 Na1 Kh8 hxg6 fxg6 Rh1 Rf8 Rdg1 Qg7 f4 Nh5 fxe5 Nxe5 Be6 Nf3 Rg2 Nxg5 Rxh5 gxh5 Qxh5 Qf6 Bf5 Ne6 Qxh7#
2025.09.17,09:31:27,yopcrazy,RhysLWells,914,885,1-0,300,B00,,yopcrazy won - game abandoned,e4 Nc6 Nf3 e6 Nc3 Bc5 d4 Bb6 Be2 d5 O-O
2025.09.16,19:16:22,1MDollar,RhysLWells,935,905,1-0,300,C21,,1MDollar won by checkmate,e4 e5 d4 d5 dxe5 dxe4 Qxd8+ Kxd8 f3 exf3 gxf3 Nd7 h4 Nxe5 Bg2 Bd6 Nc3 Be6 b3 Nf6 Bg5 Re8 Bxf6+ gxf6 O-O-O Ke7 f4 Nc6 Bxc6 bxc6 Ne4 Bxf4+ Kb2 Rad8 Rxd8 Rxd8 c4 Bf5 Nc5 Rd2+ Ka3 Bd6 b4 Bxc5 bxc5 Be4 Rh3 Rc2 Kb3 a5 a4 Rc1 Ne2 Rb1+ Ka3 f5 Re3 Kf6 Nc3 Rh1 Nxe4+ fxe4 Rxe4 Rh3+ Kb2 Kf5 Re7 Kg6 Rxc7 Rxh4 Rxc6+ f6 Kc3 h5 Rd6 Re4 c6 Re7 Rd7 Re8 c7 Re3+ Kd4 Re1 c8=Q h4 Qg8+ Kf5 Qd5+ Kg6 Qg2+ Kf5 Qf2+ Ke6 Qxe1+ Kxd7 c5 Kc6 Qxh4 f5 Qf6+ Kb7 c6+ Kc7 Ke5 f4 Kxf4 Kb6 Qd6 Ka7 c7 Ka8 c8=Q+ Ka7 Qda6#
2025.09.16,17:41:54,RhysLWells,Aiii_ishuuu,925,740,1-0,300,C42,,RhysLWells won by checkmate,e4 e5 Nf3 Nf6 d3 Nc6 Be3 Nd4 Nxd4 exd4 Bxd4 b6 g3 c5 Bc3 h5 Bg2 Bd6 Qe2 Rb8 e5 Bxe5 Qxe5+ Kf8 Qxb8 d6 Qxa7 Nd5 Bxd5 f6 O-O h4 Qf7#
2025.09.16,16:02:51,Crusaders96,RhysLWells,864,910,0-1,300,B12,,RhysLWells won - game abandoned,d4 d5 e4 c6 e5 Bf5 Nf3 f6 h3 e6 Nc3 Ne7 Bd3 Bg6 Be3 Nf5 Bxf5 Bxf5 O-O Qd7 exf6 gxf6 Nh4 Be4 Nxe4 dxe4 Qh5+ Qf7 Qg4 f5 Qf4 Be7 g4 Bxh4 gxf5 exf5 Qxh4 Nd7 Bh6 Nf6 Kh2 Ke7 Rg1 Rhg8 Rxg8 Rxg8 f4 exf3 Re1+ Kd7 Qf4 Nd5 Qxf3 f4 h4 Ne3 Qh3+ Ng4+ Kg1 Kc7
2025.09.16,15:56:16,RhysLWells,Deepakg023,889,854,1-0,300,C25,,RhysLWells won by checkmate,e4 e5 Nc3 c6 Nf3 Qf6 d4 exd4 Nxd4 Bb4 f3 Bxc3+ bxc3 Ne7 Bd3 O-O O-O d5 Re1 Qg6 Ne2 Bh3 Ng3 a6 exd5 Bf5 Rxe7 Bxd3 Qxd3 cxd5 Qxd5 Nc6 Re1 Rad8 Qe4 Qf6 Bb2 Rfe8 Qxe8+ Rxe8 Rxe8#
2025.09.16,15:47:33,RhysLWells,mestrebizum,865,864,1/2-1/2,300,B08,,Game drawn by repetition,e4 g6 d4 Bg7 Nf3 d6 Bc4 Nf6 Nc3 O-O Be3 Be6 Bb3 Bxb3 axb3 a6 Qd3 Nc6 Na2 Ng4 h3 Nxe3 Qxe3 f5 e5 dxe5 dxe5 f4 Qe2 Rf5 Rd1 Qf8 O-O Nxe5 Nxe5 Rxe5 Qc4+ Kh8 Rfe1 Rf5 Nc3 f3 g3 b5 Qxc7 Rc8 Qxe7 Qxe7 Rxe7 Bxc3 bxc3 Kg8 c4 bxc4 bxc4 Rfc5 Rd4 Rxc4 Rxc4 Rxc4 Ra7 Rxc2 Rxa6 Rc1+ Kh2 Rf1 g4 Rxf2+ Kg3 Rf1 Ra2 Kg7 Rf2 Rg1+ Kxf3 Kh6 Rh2 Rf1+ Kg2 Rc1 h4 Rc2+ Kg3 Rxh2 Kxh2 g5 h5 Kg7 Kg3 Kf6 Kf3 h6 Ke4 Ke6 Kf3 Ke5 Ke3 Kd5 Kd3 Ke5 Ke3 Kd5 Kd3 Ke5 Ke3
2025.09.16,13:57:51,hughcarr14,RhysLWells,751,865,0-1,300,D00,,RhysLWells won by checkmate,d4 d5 Nc3 Nc6 Bf4 f6 Nb5 e5 dxe5 fxe5 Bg3 a6 Nc3 Nf6 Nf3 Bd6 e3 Bf5 Bd3 e4 Bxe4 dxe4 Bxd6 exf3 Be5 fxg2 Rg1 Nxe5 Qxd8+ Rxd8 Rxg2 Bxc2 Rxg7 Bd3 Rxc7 b5 f4 Nf3+ Kf2 Nxh2 Rh1 Nfg4+ Kg3 Rg8 Rxh7 Bxh7 Ne4 Bxe4 Kh3 Nf3 Rc1 Nf2#
2025.09.16,13:36:13,Phe-ej,RhysLWells,892,844,1-0,300,C03,,Phe-ej won by checkmate,d4 e6 Nd2 d5 e4 Nc6 c3 Bd6 Ngf3 f6 Qe2 Nge7 e5 fxe5 Nxe5 Nxe5 dxe5 Bc5 Qb5+ Nc6 Qxc5 Bd7 Nf3 b6 Qb4 Nxb4 cxb4 Qe7 Bd3 Qxb4+ Bd2 Qxb2 O-O Bb5 Bc3 Qxc3 Bxb5+ c6 Ba4 b5 Rac1 Qb4 Bb3 c5 Ng5 Ke7 Rb1 Qd2 Nf3 Qh6 g3 Rab8 Nh4 c4 Bc2 g6 Nf3 Rhf8 Nd4 Kd7 Nxb5 Rb7 Ba4 Ke7 Rbd1 a6 Nd4 Rb4 Nc6+ Kf7 Nxb4 c3 Rd3 d4 Rxd4 Qg5 Rf4+ Kg7 Rxf8 Kxf8 Nc2 Qf5 Rb1 Qxc2 Rb8+ Kg7 Bxc2 Kh6 Rb7 Kg5 Rb6 h6 Rxe6 h5 Rxg6#
2025.09.16,12:59:47,RhysLWells,R0_0R_IMB,873,769,1-0,300,C40,,RhysLWells won on time,e4 e5 Nf3 Qf6 Nc3 Bc5 d3 c6 Qe2 d6 Be3 Bb6 O-O-O Bxe3+ fxe3 a5 d4 b5 dxe5 dxe5 Qd2 Bd7 h3 b4 Na4 Qe6 Nc5 Qxa2 c3 bxc3 Qxc3 Nf6 Bc4 Nxe4 Nxe4 Qa1+ Kc2 Qa4+ Bb3 Qxe4+ Rd3 a4 Ba2 a3 bxa3 c5 Nxe5 Qxg2+ Rd2 Qxh1 Bxf7+ Kd8 Nxd7 Qe4+ Rd3 Nxd7 Kc1 Qh1+ Kc2 Qg2+ Rd2 Qe4+ Qd3 Qa4+ Qb3 Qxa3 Rxd7+
2025.09.16,12:59:25,Albanec05,RhysLWells,954,846,1-0,300,C23,,Albanec05 won by checkmate,e4 e5 Bc4 Nc6 Qh5 Nf6 Qxf7#
2025.09.16,12:21:19,eminbageur,RhysLWells,840,875,0-1,300,B00,,RhysLWells won on time,e4 d5 e5 e6 d4 Nc6 Nf3 h6 Nc3 Bb4 Bd2 f6 Bb5 a6 Bxc6+ bxc6 Nxd5 Bxd2+ Qxd2 cxd5 Qc3 a5 Nd2 Ba6 Qxa5 Ne7 Nb3 Bf1 Rxf1 Rxa5 Nxa5 O-O O-O-O Qa8 b4 Nc6 Kd2 Nxa5 bxa5 Qxa5+ c3 Qxa2+ Ke1 Rb8 f3 Qb1 Rxb1 Rxb1+ Kf2 Rb3 Rc1 Kh7 f4 Kg6 g4 f5 gxf5+ Kxf5 Ke2 Kxf4 Rf1+ Ke4 Rf3 Rb2+ Kd1 Kxf3 Kc1 Rxh2
2025.09.16,12:16:34,RhysLWells,Akash_Ya,832,813,1-0,300,B13,,RhysLWells won by resignation,e4 d5 exd5 c6 Nf3 cxd5 d4 Nc6 Bb5 Bg4 c3 e6 h3 Bxf3 Qxf3 Nf6 Nd2 Be7 O-O O-O b4 a6 Bd3 Rc8 Ba3 Na7 Rac1 a5 Nb3 axb4 cxb4 Rxc1 Rxc1 Qb6 Nc5 Nb5 Bxb5 Qxb5 Qd3 Bxc5 Qxb5
2025.09.16,11:53:10,paskar80,RhysLWells,721,781,0-1,300,B07,,RhysLWells won - game abandoned,e4 d6 d4 Nc6 d5 Na5 Nf3 f6 h3 e6 Nc3 Ne7 Be2 c6 dxc6 Naxc6 Bb5 a6 Ba4 b5 Bb3 g5 O-O Bg7 Be3 O-O a3 Kh8 Nd4 d5 exd5 exd5 Nxc6 Nxc6 Bxd5 Bb7 Qg4 Ne5 Qd4 Bxd5 Nxd5 Rc8 f4 Nc6 Qd3 Ne7 Nxe7 Qxe7 fxg5 Rcd8 Qe2 fxg5 Rxf8+ Rxf8 c3 h6 Re1 Re8 b4 Bxc3 Rd1 Qxe3+ Qxe3 Rxe3 Rd8+ Kg7 Kf1 Bb2 Rd6 Bxa3 Rxa6 Bxb4 Rb6 Re5 Kf2 Bc5+ Kf3 Bxb6 g4 Rc5
2025.09.15,19:08:46,RhysLWells,Erikgamberro,678,637,1-0,300,C45,,RhysLWells won on time,e4 e5 Nf3 d6 d4 exd4 Nxd4 Nc6 c3 Nxd4 cxd4 Nf6 Nc3 Bg4 f3 Bh5 g4 Bg6 Bg5 Be7 Bd3 O-O f4 h6 Bh4 c6 f5 Bh7 Bg3 d5 e5 Nd7 e6 fxe6 fxe6 Nf6 Rf1 Bd6 Ne2 Bxg3+ Nxg3 Bxd3 Qxd3 Re8 Qf5 Qd6 O-O-O Rxe6 g5 hxg5 Qxg5 Ne4 Nxe4 dxe4 Rg1 Re7 h4 Rf8 Qd2 Qf4 Qxf4 Rxf4 h5 Rh4 Rh1 Rxh1 Rxh1 Re6 Kd2 e3+ Ke2 b6 Rh3 c5 d5 Re5 d6 Rd5 Rxe3 Rxd6 Re5 Rh6 Kd3 a5 Kc4 Kh8 Kb5 Kg8 a4 Kf7 b3 Kf6 Rd5 Ke6 Rg5 Kf6 Rg6+ Rxg6 hxg6 Kxg6 Kxb6
2025.09.15,19:01:58,RhysLWells,Ofr45,609,751,0-1,300,C02,,Ofr45 won by checkmate,e4 e6 Nf3 d5 e5 c5 d4 Qb6 Be3 Qxb2 Nbd2 Nc6 Nb3 cxd4 Nfxd4 Bb4+ Bd2 Bxd2+ Qxd2 Nxd4 Qxd4 Qxd4 Nxd4 Ne7 Bd3 Nc6 c3 Bd7 Ke2 Nxe5 Rab1 Nxd3 Kxd3 b6 Ke3 O-O f4 Rac8 Rhc1 Rc4 f5 Rfc8 Kd3 e5 Nb5 Bxf5+ Ke3 Bxb1 Nd6 Rxc3+ Rxc3 Rxc3+ Kf2 Rc2+ Kg3 Rxa2 Nb5 a5 Nc7 a4 Nxd5 a3 Nb4 Rb2 Nd3 Bxd3 Kf3 a2 Ke3 a1=Q Kxd3 Qa3+ Kc4 Rb4+ Kd5 Qa5+ Kc6 Rc4+ Kd7 Qd5+ Ke8 Rc8+ Ke7 Qe6#
2025.09.15,18:59:24,SalehEmad1,RhysLWells,561,672,0-1,300,B13,,RhysLWells won by checkmate,d4 d5 e4 c6 exd5 cxd5 Bb5+ Nc6 Bxc6+ bxc6 Nc3 Nf6 Nf3 e6 Ne5 Bd6 Nxc6 Qc7 Bg5 Qxc6 Bxf6 gxf6 O-O Rb8 Rb1 Bc7 Ne2 Qd6 c3 Qxh2#
